269821509856526337 True 1 1 2030 True True True True True True True  неактив добавил другой участник 
320931039252054016 True 12 4 2025 True False False False True True True  - 
695697665148846100 True 12 12 2000 True True True True True True True   
756736032136757329 True 12 12 2000 True True True True True True True   
922072544935284797 False 12 12 2000 True True True True True True True   
1359534078118072490 False 12 12 2000 True True True True True True True   
